canonical_name,portable_name,code,value,label,description
loan_direct_harmonized__subsidized_loans_originated_amt__status,dlh_sub_loans_origina_a1601ecf07,8,absent_source_record,absent_source_record,No usable source-family record for this panel row; not evidence of zero aid.
loan_direct_harmonized__subsidized_loans_originated_amt__status,dlh_sub_loans_origina_a1601ecf07,21,ambiguous_family_multiple_records,ambiguous_family_multiple_records,"Multiple source-family records could supply this UNITID-year; values are blocked, not summed."
loan_direct_harmonized__subsidized_loans_originated_amt__status,dlh_sub_loans_origina_a1601ecf07,14,complete_component_sum,complete_component_sum,All required components are observed; the value is their complete sum.
loan_direct_harmonized__subsidized_loans_originated_amt__status,dlh_sub_loans_origina_a1601ecf07,13,complete_source_reported,complete_source_reported,The complete harmonized value comes from one observed source measure.
loan_direct_harmonized__subsidized_loans_originated_amt__status,dlh_sub_loans_origina_a1601ecf07,17,no_observed_components,no_observed_components,None of the required component point values is observed.
loan_direct_harmonized__subsidized_disbursements_n__status,dlh_sub_disb_n_status_aec30d268b,8,absent_source_record,absent_source_record,No usable source-family record for this panel row; not evidence of zero aid.
loan_direct_harmonized__subsidized_disbursements_n__status,dlh_sub_disb_n_status_aec30d268b,21,ambiguous_family_multiple_records,ambiguous_family_multiple_records,"Multiple source-family records could supply this UNITID-year; values are blocked, not summed."
loan_direct_harmonized__subsidized_disbursements_n__status,dlh_sub_disb_n_status_aec30d268b,14,complete_component_sum,complete_component_sum,All required components are observed; the value is their complete sum.
loan_direct_harmonized__subsidized_disbursements_n__status,dlh_sub_disb_n_status_aec30d268b,13,complete_source_reported,complete_source_reported,The complete harmonized value comes from one observed source measure.
loan_direct_harmonized__subsidized_disbursements_n__status,dlh_sub_disb_n_status_aec30d268b,17,no_observed_components,no_observed_components,None of the required component point values is observed.
loan_direct_harmonized__subsidized_disbursements__status,dlh_sub_disb_status_52ad12ecc2,8,absent_source_record,absent_source_record,No usable source-family record for this panel row; not evidence of zero aid.
loan_direct_harmonized__subsidized_disbursements__status,dlh_sub_disb_status_52ad12ecc2,21,ambiguous_family_multiple_records,ambiguous_family_multiple_records,"Multiple source-family records could supply this UNITID-year; values are blocked, not summed."
loan_direct_harmonized__subsidized_disbursements__status,dlh_sub_disb_status_52ad12ecc2,14,complete_component_sum,complete_component_sum,All required components are observed; the value is their complete sum.
loan_direct_harmonized__subsidized_disbursements__status,dlh_sub_disb_status_52ad12ecc2,13,complete_source_reported,complete_source_reported,The complete harmonized value comes from one observed source measure.
loan_direct_harmonized__subsidized_disbursements__status,dlh_sub_disb_status_52ad12ecc2,17,no_observed_components,no_observed_components,None of the required component point values is observed.
loan_direct_harmonized__unsubsidized_recipient_count_sum__status,dlh_unsub_recip_count_07016597ab,8,absent_source_record,absent_source_record,No usable source-family record for this panel row; not evidence of zero aid.
loan_direct_harmonized__unsubsidized_recipient_count_sum__status,dlh_unsub_recip_count_07016597ab,21,ambiguous_family_multiple_records,ambiguous_family_multiple_records,"Multiple source-family records could supply this UNITID-year; values are blocked, not summed."
loan_direct_harmonized__unsubsidized_recipient_count_sum__status,dlh_unsub_recip_count_07016597ab,14,complete_component_sum,complete_component_sum,All required components are observed; the value is their complete sum.
loan_direct_harmonized__unsubsidized_recipient_count_sum__status,dlh_unsub_recip_count_07016597ab,13,complete_source_reported,complete_source_reported,The complete harmonized value comes from one observed source measure.
loan_direct_harmonized__unsubsidized_recipient_count_sum__status,dlh_unsub_recip_count_07016597ab,16,incomplete_component_sum,incomplete_component_sum,Some required components are unknown; an observed partial sum is not a complete total.
loan_direct_harmonized__unsubsidized_recipient_count_sum__status,dlh_unsub_recip_count_07016597ab,17,no_observed_components,no_observed_components,None of the required component point values is observed.
loan_direct_harmonized__unsubsidized_loans_originated_n__status,dlh_unsub_loans_origi_78490be94d,8,absent_source_record,absent_source_record,No usable source-family record for this panel row; not evidence of zero aid.
loan_direct_harmonized__unsubsidized_loans_originated_n__status,dlh_unsub_loans_origi_78490be94d,21,ambiguous_family_multiple_records,ambiguous_family_multiple_records,"Multiple source-family records could supply this UNITID-year; values are blocked, not summed."
loan_direct_harmonized__unsubsidized_loans_originated_n__status,dlh_unsub_loans_origi_78490be94d,14,complete_component_sum,complete_component_sum,All required components are observed; the value is their complete sum.
loan_direct_harmonized__unsubsidized_loans_originated_n__status,dlh_unsub_loans_origi_78490be94d,13,complete_source_reported,complete_source_reported,The complete harmonized value comes from one observed source measure.
loan_direct_harmonized__unsubsidized_loans_originated_n__status,dlh_unsub_loans_origi_78490be94d,16,incomplete_component_sum,incomplete_component_sum,Some required components are unknown; an observed partial sum is not a complete total.
loan_direct_harmonized__unsubsidized_loans_originated_n__status,dlh_unsub_loans_origi_78490be94d,17,no_observed_components,no_observed_components,None of the required component point values is observed.
loan_direct_harmonized__unsubsidized_loans_originated_amt__status,dlh_unsub_loans_origi_0c5af87a5a,8,absent_source_record,absent_source_record,No usable source-family record for this panel row; not evidence of zero aid.
loan_direct_harmonized__unsubsidized_loans_originated_amt__status,dlh_unsub_loans_origi_0c5af87a5a,21,ambiguous_family_multiple_records,ambiguous_family_multiple_records,"Multiple source-family records could supply this UNITID-year; values are blocked, not summed."
loan_direct_harmonized__unsubsidized_loans_originated_amt__status,dlh_unsub_loans_origi_0c5af87a5a,14,complete_component_sum,complete_component_sum,All required components are observed; the value is their complete sum.
loan_direct_harmonized__unsubsidized_loans_originated_amt__status,dlh_unsub_loans_origi_0c5af87a5a,13,complete_source_reported,complete_source_reported,The complete harmonized value comes from one observed source measure.
loan_direct_harmonized__unsubsidized_loans_originated_amt__status,dlh_unsub_loans_origi_0c5af87a5a,16,incomplete_component_sum,incomplete_component_sum,Some required components are unknown; an observed partial sum is not a complete total.
loan_direct_harmonized__unsubsidized_loans_originated_amt__status,dlh_unsub_loans_origi_0c5af87a5a,17,no_observed_components,no_observed_components,None of the required component point values is observed.
loan_direct_harmonized__unsubsidized_disbursements_n__status,dlh_unsub_disb_n_stat_3682709143,8,absent_source_record,absent_source_record,No usable source-family record for this panel row; not evidence of zero aid.
loan_direct_harmonized__unsubsidized_disbursements_n__status,dlh_unsub_disb_n_stat_3682709143,21,ambiguous_family_multiple_records,ambiguous_family_multiple_records,"Multiple source-family records could supply this UNITID-year; values are blocked, not summed."
loan_direct_harmonized__unsubsidized_disbursements_n__status,dlh_unsub_disb_n_stat_3682709143,14,complete_component_sum,complete_component_sum,All required components are observed; the value is their complete sum.
loan_direct_harmonized__unsubsidized_disbursements_n__status,dlh_unsub_disb_n_stat_3682709143,13,complete_source_reported,complete_source_reported,The complete harmonized value comes from one observed source measure.
loan_direct_harmonized__unsubsidized_disbursements_n__status,dlh_unsub_disb_n_stat_3682709143,16,incomplete_component_sum,incomplete_component_sum,Some required components are unknown; an observed partial sum is not a complete total.
loan_direct_harmonized__unsubsidized_disbursements_n__status,dlh_unsub_disb_n_stat_3682709143,17,no_observed_components,no_observed_components,None of the required component point values is observed.
loan_direct_harmonized__unsubsidized_disbursements__status,dlh_unsub_disb_status_188dafbc9b,8,absent_source_record,absent_source_record,No usable source-family record for this panel row; not evidence of zero aid.
loan_direct_harmonized__unsubsidized_disbursements__status,dlh_unsub_disb_status_188dafbc9b,21,ambiguous_family_multiple_records,ambiguous_family_multiple_records,"Multiple source-family records could supply this UNITID-year; values are blocked, not summed."
loan_direct_harmonized__unsubsidized_disbursements__status,dlh_unsub_disb_status_188dafbc9b,14,complete_component_sum,complete_component_sum,All required components are observed; the value is their complete sum.
loan_direct_harmonized__unsubsidized_disbursements__status,dlh_unsub_disb_status_188dafbc9b,13,complete_source_reported,complete_source_reported,The complete harmonized value comes from one observed source measure.
loan_direct_harmonized__unsubsidized_disbursements__status,dlh_unsub_disb_status_188dafbc9b,16,incomplete_component_sum,incomplete_component_sum,Some required components are unknown; an observed partial sum is not a complete total.
loan_direct_harmonized__unsubsidized_disbursements__status,dlh_unsub_disb_status_188dafbc9b,17,no_observed_components,no_observed_components,None of the required component point values is observed.
loan_direct_harmonized__plus_recipient_count_sum__status,dlh_plus_recip_count__8ce60c1937,8,absent_source_record,absent_source_record,No usable source-family record for this panel row; not evidence of zero aid.
loan_direct_harmonized__plus_recipient_count_sum__status,dlh_plus_recip_count__8ce60c1937,21,ambiguous_family_multiple_records,ambiguous_family_multiple_records,"Multiple source-family records could supply this UNITID-year; values are blocked, not summed."
loan_direct_harmonized__plus_recipient_count_sum__status,dlh_plus_recip_count__8ce60c1937,14,complete_component_sum,complete_component_sum,All required components are observed; the value is their complete sum.
loan_direct_harmonized__plus_recipient_count_sum__status,dlh_plus_recip_count__8ce60c1937,13,complete_source_reported,complete_source_reported,The complete harmonized value comes from one observed source measure.
loan_direct_harmonized__plus_recipient_count_sum__status,dlh_plus_recip_count__8ce60c1937,16,incomplete_component_sum,incomplete_component_sum,Some required components are unknown; an observed partial sum is not a complete total.
loan_direct_harmonized__plus_recipient_count_sum__status,dlh_plus_recip_count__8ce60c1937,17,no_observed_components,no_observed_components,None of the required component point values is observed.
loan_direct_harmonized__plus_loans_originated_n__status,dlh_plus_loans_origin_c7e1450fe0,8,absent_source_record,absent_source_record,No usable source-family record for this panel row; not evidence of zero aid.
loan_direct_harmonized__plus_loans_originated_n__status,dlh_plus_loans_origin_c7e1450fe0,21,ambiguous_family_multiple_records,ambiguous_family_multiple_records,"Multiple source-family records could supply this UNITID-year; values are blocked, not summed."
loan_direct_harmonized__plus_loans_originated_n__status,dlh_plus_loans_origin_c7e1450fe0,14,complete_component_sum,complete_component_sum,All required components are observed; the value is their complete sum.
loan_direct_harmonized__plus_loans_originated_n__status,dlh_plus_loans_origin_c7e1450fe0,13,complete_source_reported,complete_source_reported,The complete harmonized value comes from one observed source measure.
loan_direct_harmonized__plus_loans_originated_n__status,dlh_plus_loans_origin_c7e1450fe0,16,incomplete_component_sum,incomplete_component_sum,Some required components are unknown; an observed partial sum is not a complete total.
loan_direct_harmonized__plus_loans_originated_n__status,dlh_plus_loans_origin_c7e1450fe0,17,no_observed_components,no_observed_components,None of the required component point values is observed.
loan_direct_harmonized__plus_loans_originated_amt__status,dlh_plus_loans_origin_3bd03109ec,8,absent_source_record,absent_source_record,No usable source-family record for this panel row; not evidence of zero aid.
loan_direct_harmonized__plus_loans_originated_amt__status,dlh_plus_loans_origin_3bd03109ec,21,ambiguous_family_multiple_records,ambiguous_family_multiple_records,"Multiple source-family records could supply this UNITID-year; values are blocked, not summed."
loan_direct_harmonized__plus_loans_originated_amt__status,dlh_plus_loans_origin_3bd03109ec,14,complete_component_sum,complete_component_sum,All required components are observed; the value is their complete sum.
loan_direct_harmonized__plus_loans_originated_amt__status,dlh_plus_loans_origin_3bd03109ec,13,complete_source_reported,complete_source_reported,The complete harmonized value comes from one observed source measure.
loan_direct_harmonized__plus_loans_originated_amt__status,dlh_plus_loans_origin_3bd03109ec,16,incomplete_component_sum,incomplete_component_sum,Some required components are unknown; an observed partial sum is not a complete total.
loan_direct_harmonized__plus_loans_originated_amt__status,dlh_plus_loans_origin_3bd03109ec,17,no_observed_components,no_observed_components,None of the required component point values is observed.
loan_direct_harmonized__plus_disbursements_n__status,dlh_plus_disb_n_statu_49ee7189cf,8,absent_source_record,absent_source_record,No usable source-family record for this panel row; not evidence of zero aid.
loan_direct_harmonized__plus_disbursements_n__status,dlh_plus_disb_n_statu_49ee7189cf,21,ambiguous_family_multiple_records,ambiguous_family_multiple_records,"Multiple source-family records could supply this UNITID-year; values are blocked, not summed."
loan_direct_harmonized__plus_disbursements_n__status,dlh_plus_disb_n_statu_49ee7189cf,14,complete_component_sum,complete_component_sum,All required components are observed; the value is their complete sum.
loan_direct_harmonized__plus_disbursements_n__status,dlh_plus_disb_n_statu_49ee7189cf,13,complete_source_reported,complete_source_reported,The complete harmonized value comes from one observed source measure.
loan_direct_harmonized__plus_disbursements_n__status,dlh_plus_disb_n_statu_49ee7189cf,16,incomplete_component_sum,incomplete_component_sum,Some required components are unknown; an observed partial sum is not a complete total.
loan_direct_harmonized__plus_disbursements_n__status,dlh_plus_disb_n_statu_49ee7189cf,17,no_observed_components,no_observed_components,None of the required component point values is observed.
loan_direct_harmonized__plus_disbursements__status,dlh_plus_disb_status_561ddbf113,8,absent_source_record,absent_source_record,No usable source-family record for this panel row; not evidence of zero aid.
loan_direct_harmonized__plus_disbursements__status,dlh_plus_disb_status_561ddbf113,21,ambiguous_family_multiple_records,ambiguous_family_multiple_records,"Multiple source-family records could supply this UNITID-year; values are blocked, not summed."
loan_direct_harmonized__plus_disbursements__status,dlh_plus_disb_status_561ddbf113,14,complete_component_sum,complete_component_sum,All required components are observed; the value is their complete sum.
loan_direct_harmonized__plus_disbursements__status,dlh_plus_disb_status_561ddbf113,13,complete_source_reported,complete_source_reported,The complete harmonized value comes from one observed source measure.
loan_direct_harmonized__plus_disbursements__status,dlh_plus_disb_status_561ddbf113,16,incomplete_component_sum,incomplete_component_sum,Some required components are unknown; an observed partial sum is not a complete total.
loan_direct_harmonized__plus_disbursements__status,dlh_plus_disb_status_561ddbf113,17,no_observed_components,no_observed_components,None of the required component point values is observed.
loan_ffel_harmonized__subsidized_recipient_count_sum__status,ffh_sub_recip_count_s_391bf63c08,8,absent_source_record,absent_source_record,No usable source-family record for this panel row; not evidence of zero aid.
loan_ffel_harmonized__subsidized_recipient_count_sum__status,ffh_sub_recip_count_s_391bf63c08,21,ambiguous_family_multiple_records,ambiguous_family_multiple_records,"Multiple source-family records could supply this UNITID-year; values are blocked, not summed."
loan_ffel_harmonized__subsidized_recipient_count_sum__status,ffh_sub_recip_count_s_391bf63c08,13,complete_source_reported,complete_source_reported,The complete harmonized value comes from one observed source measure.
loan_ffel_harmonized__subsidized_recipient_count_sum__status,ffh_sub_recip_count_s_391bf63c08,9,report_not_available,report_not_available,No selected report for this source family and award year is available in the build.
loan_ffel_harmonized__subsidized_loans_originated_n__status,ffh_sub_loans_origina_c7e75fbc09,8,absent_source_record,absent_source_record,No usable source-family record for this panel row; not evidence of zero aid.
loan_ffel_harmonized__subsidized_loans_originated_n__status,ffh_sub_loans_origina_c7e75fbc09,21,ambiguous_family_multiple_records,ambiguous_family_multiple_records,"Multiple source-family records could supply this UNITID-year; values are blocked, not summed."
loan_ffel_harmonized__subsidized_loans_originated_n__status,ffh_sub_loans_origina_c7e75fbc09,13,complete_source_reported,complete_source_reported,The complete harmonized value comes from one observed source measure.
loan_ffel_harmonized__subsidized_loans_originated_n__status,ffh_sub_loans_origina_c7e75fbc09,9,report_not_available,report_not_available,No selected report for this source family and award year is available in the build.
loan_ffel_harmonized__subsidized_loans_originated_amt__status,ffh_sub_loans_origina_43bf98e7e1,8,absent_source_record,absent_source_record,No usable source-family record for this panel row; not evidence of zero aid.
loan_ffel_harmonized__subsidized_loans_originated_amt__status,ffh_sub_loans_origina_43bf98e7e1,21,ambiguous_family_multiple_records,ambiguous_family_multiple_records,"Multiple source-family records could supply this UNITID-year; values are blocked, not summed."
loan_ffel_harmonized__subsidized_loans_originated_amt__status,ffh_sub_loans_origina_43bf98e7e1,13,complete_source_reported,complete_source_reported,The complete harmonized value comes from one observed source measure.
loan_ffel_harmonized__subsidized_loans_originated_amt__status,ffh_sub_loans_origina_43bf98e7e1,9,report_not_available,report_not_available,No selected report for this source family and award year is available in the build.
loan_ffel_harmonized__subsidized_disbursements_n__status,ffh_sub_disb_n_status_1153ab4664,8,absent_source_record,absent_source_record,No usable source-family record for this panel row; not evidence of zero aid.
loan_ffel_harmonized__subsidized_disbursements_n__status,ffh_sub_disb_n_status_1153ab4664,21,ambiguous_family_multiple_records,ambiguous_family_multiple_records,"Multiple source-family records could supply this UNITID-year; values are blocked, not summed."
loan_ffel_harmonized__subsidized_disbursements_n__status,ffh_sub_disb_n_status_1153ab4664,13,complete_source_reported,complete_source_reported,The complete harmonized value comes from one observed source measure.
loan_ffel_harmonized__subsidized_disbursements_n__status,ffh_sub_disb_n_status_1153ab4664,9,report_not_available,report_not_available,No selected report for this source family and award year is available in the build.
loan_ffel_harmonized__subsidized_disbursements__status,ffh_sub_disb_status_fdccedf3b6,8,absent_source_record,absent_source_record,No usable source-family record for this panel row; not evidence of zero aid.
loan_ffel_harmonized__subsidized_disbursements__status,ffh_sub_disb_status_fdccedf3b6,21,ambiguous_family_multiple_records,ambiguous_family_multiple_records,"Multiple source-family records could supply this UNITID-year; values are blocked, not summed."
loan_ffel_harmonized__subsidized_disbursements__status,ffh_sub_disb_status_fdccedf3b6,13,complete_source_reported,complete_source_reported,The complete harmonized value comes from one observed source measure.
loan_ffel_harmonized__subsidized_disbursements__status,ffh_sub_disb_status_fdccedf3b6,9,report_not_available,report_not_available,No selected report for this source family and award year is available in the build.
loan_ffel_harmonized__unsubsidized_recipient_count_sum__status,ffh_unsub_recip_count_2adc2d5fc1,8,absent_source_record,absent_source_record,No usable source-family record for this panel row; not evidence of zero aid.
loan_ffel_harmonized__unsubsidized_recipient_count_sum__status,ffh_unsub_recip_count_2adc2d5fc1,21,ambiguous_family_multiple_records,ambiguous_family_multiple_records,"Multiple source-family records could supply this UNITID-year; values are blocked, not summed."
loan_ffel_harmonized__unsubsidized_recipient_count_sum__status,ffh_unsub_recip_count_2adc2d5fc1,13,complete_source_reported,complete_source_reported,The complete harmonized value comes from one observed source measure.
loan_ffel_harmonized__unsubsidized_recipient_count_sum__status,ffh_unsub_recip_count_2adc2d5fc1,9,report_not_available,report_not_available,No selected report for this source family and award year is available in the build.
loan_ffel_harmonized__unsubsidized_loans_originated_n__status,ffh_unsub_loans_origi_63f99837b5,8,absent_source_record,absent_source_record,No usable source-family record for this panel row; not evidence of zero aid.
loan_ffel_harmonized__unsubsidized_loans_originated_n__status,ffh_unsub_loans_origi_63f99837b5,21,ambiguous_family_multiple_records,ambiguous_family_multiple_records,"Multiple source-family records could supply this UNITID-year; values are blocked, not summed."
loan_ffel_harmonized__unsubsidized_loans_originated_n__status,ffh_unsub_loans_origi_63f99837b5,13,complete_source_reported,complete_source_reported,The complete harmonized value comes from one observed source measure.
loan_ffel_harmonized__unsubsidized_loans_originated_n__status,ffh_unsub_loans_origi_63f99837b5,9,report_not_available,report_not_available,No selected report for this source family and award year is available in the build.
loan_ffel_harmonized__unsubsidized_loans_originated_amt__status,ffh_unsub_loans_origi_03648d0017,8,absent_source_record,absent_source_record,No usable source-family record for this panel row; not evidence of zero aid.
loan_ffel_harmonized__unsubsidized_loans_originated_amt__status,ffh_unsub_loans_origi_03648d0017,21,ambiguous_family_multiple_records,ambiguous_family_multiple_records,"Multiple source-family records could supply this UNITID-year; values are blocked, not summed."
loan_ffel_harmonized__unsubsidized_loans_originated_amt__status,ffh_unsub_loans_origi_03648d0017,13,complete_source_reported,complete_source_reported,The complete harmonized value comes from one observed source measure.
loan_ffel_harmonized__unsubsidized_loans_originated_amt__status,ffh_unsub_loans_origi_03648d0017,9,report_not_available,report_not_available,No selected report for this source family and award year is available in the build.
loan_ffel_harmonized__unsubsidized_disbursements_n__status,ffh_unsub_disb_n_stat_364a856bba,8,absent_source_record,absent_source_record,No usable source-family record for this panel row; not evidence of zero aid.
loan_ffel_harmonized__unsubsidized_disbursements_n__status,ffh_unsub_disb_n_stat_364a856bba,21,ambiguous_family_multiple_records,ambiguous_family_multiple_records,"Multiple source-family records could supply this UNITID-year; values are blocked, not summed."
loan_ffel_harmonized__unsubsidized_disbursements_n__status,ffh_unsub_disb_n_stat_364a856bba,13,complete_source_reported,complete_source_reported,The complete harmonized value comes from one observed source measure.
loan_ffel_harmonized__unsubsidized_disbursements_n__status,ffh_unsub_disb_n_stat_364a856bba,9,report_not_available,report_not_available,No selected report for this source family and award year is available in the build.
loan_ffel_harmonized__unsubsidized_disbursements__status,ffh_unsub_disb_status_6860037ffa,8,absent_source_record,absent_source_record,No usable source-family record for this panel row; not evidence of zero aid.
loan_ffel_harmonized__unsubsidized_disbursements__status,ffh_unsub_disb_status_6860037ffa,21,ambiguous_family_multiple_records,ambiguous_family_multiple_records,"Multiple source-family records could supply this UNITID-year; values are blocked, not summed."
loan_ffel_harmonized__unsubsidized_disbursements__status,ffh_unsub_disb_status_6860037ffa,13,complete_source_reported,complete_source_reported,The complete harmonized value comes from one observed source measure.
loan_ffel_harmonized__unsubsidized_disbursements__status,ffh_unsub_disb_status_6860037ffa,9,report_not_available,report_not_available,No selected report for this source family and award year is available in the build.
loan_ffel_harmonized__plus_recipient_count_sum__status,ffh_plus_recip_count__08a2b9aa50,8,absent_source_record,absent_source_record,No usable source-family record for this panel row; not evidence of zero aid.
loan_ffel_harmonized__plus_recipient_count_sum__status,ffh_plus_recip_count__08a2b9aa50,21,ambiguous_family_multiple_records,ambiguous_family_multiple_records,"Multiple source-family records could supply this UNITID-year; values are blocked, not summed."
loan_ffel_harmonized__plus_recipient_count_sum__status,ffh_plus_recip_count__08a2b9aa50,14,complete_component_sum,complete_component_sum,All required components are observed; the value is their complete sum.
loan_ffel_harmonized__plus_recipient_count_sum__status,ffh_plus_recip_count__08a2b9aa50,13,complete_source_reported,complete_source_reported,The complete harmonized value comes from one observed source measure.
loan_ffel_harmonized__plus_recipient_count_sum__status,ffh_plus_recip_count__08a2b9aa50,9,report_not_available,report_not_available,No selected report for this source family and award year is available in the build.
loan_ffel_harmonized__plus_loans_originated_n__status,ffh_plus_loans_origin_a6868fda6c,8,absent_source_record,absent_source_record,No usable source-family record for this panel row; not evidence of zero aid.
loan_ffel_harmonized__plus_loans_originated_n__status,ffh_plus_loans_origin_a6868fda6c,21,ambiguous_family_multiple_records,ambiguous_family_multiple_records,"Multiple source-family records could supply this UNITID-year; values are blocked, not summed."
loan_ffel_harmonized__plus_loans_originated_n__status,ffh_plus_loans_origin_a6868fda6c,14,complete_component_sum,complete_component_sum,All required components are observed; the value is their complete sum.
loan_ffel_harmonized__plus_loans_originated_n__status,ffh_plus_loans_origin_a6868fda6c,13,complete_source_reported,complete_source_reported,The complete harmonized value comes from one observed source measure.
loan_ffel_harmonized__plus_loans_originated_n__status,ffh_plus_loans_origin_a6868fda6c,9,report_not_available,report_not_available,No selected report for this source family and award year is available in the build.
loan_ffel_harmonized__plus_loans_originated_amt__status,ffh_plus_loans_origin_68113bce2f,8,absent_source_record,absent_source_record,No usable source-family record for this panel row; not evidence of zero aid.
loan_ffel_harmonized__plus_loans_originated_amt__status,ffh_plus_loans_origin_68113bce2f,21,ambiguous_family_multiple_records,ambiguous_family_multiple_records,"Multiple source-family records could supply this UNITID-year; values are blocked, not summed."
loan_ffel_harmonized__plus_loans_originated_amt__status,ffh_plus_loans_origin_68113bce2f,14,complete_component_sum,complete_component_sum,All required components are observed; the value is their complete sum.
loan_ffel_harmonized__plus_loans_originated_amt__status,ffh_plus_loans_origin_68113bce2f,13,complete_source_reported,complete_source_reported,The complete harmonized value comes from one observed source measure.
loan_ffel_harmonized__plus_loans_originated_amt__status,ffh_plus_loans_origin_68113bce2f,9,report_not_available,report_not_available,No selected report for this source family and award year is available in the build.
loan_ffel_harmonized__plus_disbursements_n__status,ffh_plus_disb_n_statu_29b81aa072,8,absent_source_record,absent_source_record,No usable source-family record for this panel row; not evidence of zero aid.
loan_ffel_harmonized__plus_disbursements_n__status,ffh_plus_disb_n_statu_29b81aa072,21,ambiguous_family_multiple_records,ambiguous_family_multiple_records,"Multiple source-family records could supply this UNITID-year; values are blocked, not summed."
loan_ffel_harmonized__plus_disbursements_n__status,ffh_plus_disb_n_statu_29b81aa072,14,complete_component_sum,complete_component_sum,All required components are observed; the value is their complete sum.
loan_ffel_harmonized__plus_disbursements_n__status,ffh_plus_disb_n_statu_29b81aa072,13,complete_source_reported,complete_source_reported,The complete harmonized value comes from one observed source measure.
loan_ffel_harmonized__plus_disbursements_n__status,ffh_plus_disb_n_statu_29b81aa072,9,report_not_available,report_not_available,No selected report for this source family and award year is available in the build.
loan_ffel_harmonized__plus_disbursements__status,ffh_plus_disb_status_d00d49a059,8,absent_source_record,absent_source_record,No usable source-family record for this panel row; not evidence of zero aid.
loan_ffel_harmonized__plus_disbursements__status,ffh_plus_disb_status_d00d49a059,21,ambiguous_family_multiple_records,ambiguous_family_multiple_records,"Multiple source-family records could supply this UNITID-year; values are blocked, not summed."
loan_ffel_harmonized__plus_disbursements__status,ffh_plus_disb_status_d00d49a059,14,complete_component_sum,complete_component_sum,All required components are observed; the value is their complete sum.
loan_ffel_harmonized__plus_disbursements__status,ffh_plus_disb_status_d00d49a059,13,complete_source_reported,complete_source_reported,The complete harmonized value comes from one observed source measure.
loan_ffel_harmonized__plus_disbursements__status,ffh_plus_disb_status_d00d49a059,9,report_not_available,report_not_available,No selected report for this source family and award year is available in the build.
loan__subsidized_recipient_count_sum__status,loan_sub_recip_count__241dedf81e,14,complete_component_sum,complete_component_sum,All required components are observed; the value is their complete sum.
loan__subsidized_recipient_count_sum__status,loan_sub_recip_count__241dedf81e,15,complete_direct_only_scope,complete_direct_only_scope,The complete combined value covers the available Direct Loan report only.
loan__subsidized_recipient_count_sum__status,loan_sub_recip_count__241dedf81e,19,incomplete_blocked_unitid_family,incomplete_blocked_unitid_family,At least one required source family is blocked from the UNITID panel.
loan__subsidized_recipient_count_sum__status,loan_sub_recip_count__241dedf81e,16,incomplete_component_sum,incomplete_component_sum,Some required components are unknown; an observed partial sum is not a complete total.
loan__subsidized_recipient_count_sum__status,loan_sub_recip_count__241dedf81e,17,no_observed_components,no_observed_components,None of the required component point values is observed.
loan__subsidized_loans_originated_n__status,loan_sub_loans_origin_88845437d0,14,complete_component_sum,complete_component_sum,All required components are observed; the value is their complete sum.
loan__subsidized_loans_originated_n__status,loan_sub_loans_origin_88845437d0,15,complete_direct_only_scope,complete_direct_only_scope,The complete combined value covers the available Direct Loan report only.
loan__subsidized_loans_originated_n__status,loan_sub_loans_origin_88845437d0,19,incomplete_blocked_unitid_family,incomplete_blocked_unitid_family,At least one required source family is blocked from the UNITID panel.
loan__subsidized_loans_originated_n__status,loan_sub_loans_origin_88845437d0,16,incomplete_component_sum,incomplete_component_sum,Some required components are unknown; an observed partial sum is not a complete total.
loan__subsidized_loans_originated_n__status,loan_sub_loans_origin_88845437d0,17,no_observed_components,no_observed_components,None of the required component point values is observed.
loan__subsidized_loans_originated_amt__status,loan_sub_loans_origin_2e7cc4bafb,14,complete_component_sum,complete_component_sum,All required components are observed; the value is their complete sum.
loan__subsidized_loans_originated_amt__status,loan_sub_loans_origin_2e7cc4bafb,15,complete_direct_only_scope,complete_direct_only_scope,The complete combined value covers the available Direct Loan report only.
loan__subsidized_loans_originated_amt__status,loan_sub_loans_origin_2e7cc4bafb,19,incomplete_blocked_unitid_family,incomplete_blocked_unitid_family,At least one required source family is blocked from the UNITID panel.
loan__subsidized_loans_originated_amt__status,loan_sub_loans_origin_2e7cc4bafb,16,incomplete_component_sum,incomplete_component_sum,Some required components are unknown; an observed partial sum is not a complete total.
loan__subsidized_loans_originated_amt__status,loan_sub_loans_origin_2e7cc4bafb,17,no_observed_components,no_observed_components,None of the required component point values is observed.
loan__subsidized_disbursements_n__status,loan_sub_disb_n_statu_50ac596a0e,14,complete_component_sum,complete_component_sum,All required components are observed; the value is their complete sum.
loan__subsidized_disbursements_n__status,loan_sub_disb_n_statu_50ac596a0e,15,complete_direct_only_scope,complete_direct_only_scope,The complete combined value covers the available Direct Loan report only.
loan__subsidized_disbursements_n__status,loan_sub_disb_n_statu_50ac596a0e,19,incomplete_blocked_unitid_family,incomplete_blocked_unitid_family,At least one required source family is blocked from the UNITID panel.
loan__subsidized_disbursements_n__status,loan_sub_disb_n_statu_50ac596a0e,16,incomplete_component_sum,incomplete_component_sum,Some required components are unknown; an observed partial sum is not a complete total.
loan__subsidized_disbursements_n__status,loan_sub_disb_n_statu_50ac596a0e,17,no_observed_components,no_observed_components,None of the required component point values is observed.
